draw,key,stat,estimate,boot_var,lo,hi,balanced_accuracy,area,full_estimate,unsafe_full,decision,ba_unsafe
0,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-0.1075,2.0618,-2.6259,1.8544,0.8697,selection,-0.401,False,abstain,False
0,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,1.4091,6.9427,-1.9165,5.4622,0.8138,selection,-0.8898,False,abstain,False
0,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,3.5826,5.8912,-0.034,7.9661,0.8504,selection,0.9105,False,abstain,False
0,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,3.7858,8.7344,-0.8354,8.5903,0.7826,selection,1.8188,True,abstain,True
0,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,0.5294,1.5809,-1.2537,2.3987,0.8715,selection,-0.5102,False,abstain,False
0,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,1.5662,9.3169,-2.8289,6.7659,0.7496,selection,0.3366,False,abstain,True
0,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,1.3765,4.8269,-1.8097,5.0554,0.9199,selection,1.8088,True,abstain,False
0,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,0.3522,7.4539,-3.8513,5.1902,0.8451,selection,2.3681,True,abstain,False
0,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,0.2664,1.5748,-1.7535,2.2792,0.8402,selection,-0.384,False,abstain,False
0,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,-0.109,6.0738,-3.6028,4.1046,0.7254,selection,1.2233,True,abstain,True
0,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,0.6524,4.2118,-1.9746,4.513,0.7689,selection,1.1876,True,abstain,True
0,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,1.6398,13.9852,-5.0671,7.5128,0.7962,selection,3.7391,True,abstain,True
1,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-1.7315,3.5011,-5.2126,1.1097,0.7623,selection,-0.401,False,abstain,True
1,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-0.2812,9.045,-4.8218,4.067,0.7381,selection,-0.8898,False,abstain,True
1,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,-1.2482,6.6539,-5.2244,2.6384,0.8411,selection,0.9105,False,abstain,False
1,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,2.242,4.0574,-0.5579,6.0173,0.752,selection,1.8188,True,abstain,True
1,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-1.1678,3.7817,-4.6866,1.9859,0.8078,selection,-0.5102,False,abstain,False
1,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,4.1438,8.3874,-1.4465,8.2626,0.8308,selection,0.3366,False,abstain,False
1,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,0.2552,4.5658,-3.0694,3.8617,0.7572,selection,1.8088,True,abstain,True
1,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,3.4906,6.2329,-0.0378,7.5733,0.8256,selection,2.3681,True,abstain,False
1,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,-0.5101,3.5843,-3.809,2.5191,0.8095,selection,-0.384,False,abstain,False
1,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,2.2465,6.2211,-1.816,6.3947,0.7485,selection,1.2233,True,abstain,True
1,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,-1.0647,4.694,-4.7467,2.2667,0.7572,selection,1.1876,True,abstain,True
1,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,0.2158,9.3433,-4.2193,4.8255,0.8537,selection,3.7391,True,abstain,False
2,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,1.321,3.4634,-1.4039,3.9226,0.8533,selection,-0.401,False,abstain,False
2,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-0.502,5.1265,-4.8421,2.6703,0.8411,selection,-0.8898,False,abstain,False
2,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,0.3885,2.4016,-2.3029,2.5076,0.9424,selection,0.9105,False,abstain,False
2,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,4.6685,5.7614,1.0963,8.4021,0.8411,selection,1.8188,True,unsafe,False
2,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-0.0908,2.7451,-3.1066,2.831,0.9004,selection,-0.5102,False,abstain,False
2,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,-3.1011,8.6984,-8.637,0.7051,0.8308,selection,0.3366,False,abstain,False
2,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,1.9095,4.0387,-1.3112,4.9416,0.8953,selection,1.8088,True,abstain,False
2,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,5.9238,7.4772,1.8756,11.0133,0.8814,selection,2.3681,True,unsafe,False
2,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,0.7325,2.6985,-2.564,3.0983,0.8113,selection,-0.384,False,abstain,False
2,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,-1.3278,6.5412,-5.2776,2.8332,0.6996,selection,1.2233,True,abstain,True
2,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,0.576,3.1133,-2.4406,3.1812,0.8987,selection,1.1876,True,abstain,False
2,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,7.2846,8.0588,2.2184,10.6482,0.871,selection,3.7391,True,unsafe,False
3,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-0.303,2.0665,-2.8918,1.8544,0.8828,selection,-0.401,False,abstain,False
3,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-0.2522,4.7789,-3.5545,3.2191,0.851,selection,-0.8898,False,abstain,False
3,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,0.9205,2.7077,-2.028,3.1173,0.9246,selection,0.9105,False,abstain,False
3,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,1.7515,3.708,-0.9891,4.9544,0.8738,selection,1.8188,True,abstain,False
3,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-0.8332,1.9613,-3.1025,1.5414,0.86,selection,-0.5102,False,abstain,False
3,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,3.6014,3.5233,0.5852,6.4252,0.8965,selection,0.3366,False,abstain,False
3,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,0.4223,3.9229,-2.8767,3.8441,0.8774,selection,1.8088,True,abstain,False
3,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,3.109,6.5931,-0.666,7.7729,0.8594,selection,2.3681,True,abstain,False
3,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,-0.8332,1.9613,-3.1025,1.5414,0.86,selection,-0.384,False,abstain,False
3,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,4.3942,4.6167,0.892,7.7551,0.8283,selection,1.2233,True,abstain,False
3,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,2.9819,2.7119,-0.0209,5.3733,0.8564,selection,1.1876,True,abstain,False
3,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,6.2844,9.3791,0.5949,11.0399,0.8922,selection,3.7391,True,abstain,False
4,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-0.5061,1.616,-2.6691,1.5802,0.9531,selection,-0.401,False,abstain,False
4,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,4.084,7.1467,-0.3798,7.6394,0.7222,selection,-0.8898,False,abstain,True
4,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,3.5331,4.1636,0.3421,7.151,0.8611,selection,0.9105,False,abstain,False
4,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,0.5609,5.5929,-3.4007,3.9635,0.9792,selection,1.8188,True,abstain,False
4,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-0.4995,2.2367,-3.0231,1.5284,0.8681,selection,-0.5102,False,abstain,False
4,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,3.4786,8.3188,-1.4971,8.3256,0.717,selection,0.3366,False,abstain,True
4,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,2.9576,5.7674,-0.9198,6.8543,0.9375,selection,1.8088,True,abstain,False
4,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,1.3483,8.08,-2.7627,5.8661,0.967,selection,2.3681,True,abstain,False
4,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,1.4622,1.6172,-0.629,3.3935,0.8698,selection,-0.384,False,abstain,False
4,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,5.9052,7.47,1.6606,9.3301,0.7569,selection,1.2233,True,unsafe,True
4,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,3.4967,3.4081,0.3378,6.221,0.8646,selection,1.1876,True,abstain,False
4,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,-0.5042,8.7242,-5.095,4.0086,0.9549,selection,3.7391,True,abstain,False
5,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,0.7159,2.51,-2.3363,3.1439,0.9004,selection,-0.401,False,abstain,False
5,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,2.5559,9.2887,-2.0745,7.1158,0.7381,selection,-0.8898,False,abstain,True
5,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,2.8998,5.5647,-1.0717,6.3259,0.8481,selection,0.9105,False,abstain,False
5,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,2.0495,4.7253,-2.0764,5.3541,0.8901,selection,1.8188,True,abstain,False
5,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,0.7159,2.51,-2.3363,3.1439,0.9004,selection,-0.5102,False,abstain,False
5,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,2.8285,8.3683,-2.0846,6.7414,0.8745,selection,0.3366,False,abstain,False
5,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,7.5354,9.5875,2.3658,11.7642,0.7888,selection,1.8088,True,unsafe,True
5,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,4.8152,9.7147,-1.0226,10.3422,0.8693,selection,2.3681,True,abstain,False
5,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,-0.4115,2.7945,-3.6557,1.7624,0.8095,selection,-0.384,False,abstain,False
5,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,-0.1825,7.9868,-5.1198,3.8171,0.7853,selection,1.2233,True,abstain,True
5,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,1.6692,4.5838,-1.6383,5.0711,0.7606,selection,1.1876,True,abstain,True
5,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,8.1173,10.4374,3.6186,13.4455,0.8204,selection,3.7391,True,unsafe,False
6,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,0.4961,2.5058,-2.2697,2.675,0.8245,selection,-0.401,False,abstain,False
6,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,4.6577,9.3784,-0.5729,8.948,0.7494,selection,-0.8898,False,abstain,True
6,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,2.592,4.4137,-0.7438,6.8493,0.9267,selection,0.9105,False,abstain,False
6,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,2.1087,6.539,-2.1078,5.9197,0.8103,selection,1.8188,True,abstain,False
6,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,0.1162,2.4829,-2.742,2.3882,0.854,selection,-0.5102,False,abstain,False
6,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,2.1087,5.9543,-1.4409,6.0865,0.8103,selection,0.3366,False,abstain,False
6,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,4.868,7.0922,0.9136,9.1158,0.8954,selection,1.8088,True,abstain,False
6,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,1.1711,9.3595,-3.8571,6.3935,0.8239,selection,2.3681,True,abstain,False
6,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,0.4961,2.5058,-2.2697,2.675,0.8245,selection,-0.384,False,abstain,False
6,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,5.2642,8.0901,0.3428,10.2118,0.805,selection,1.2233,True,abstain,False
6,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,2.8488,4.4605,-0.2161,6.5859,0.8469,selection,1.1876,True,abstain,False
6,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,3.0405,10.0439,-1.7321,7.8754,0.841,selection,3.7391,True,abstain,False
7,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-3.1204,2.0805,-5.3566,-1.2419,0.9376,selection,-0.401,False,unsafe,False
7,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-3.0979,6.3137,-7.2311,1.4115,0.9204,selection,-0.8898,False,abstain,False
7,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,-1.9139,3.9819,-5.8526,0.9184,0.9341,selection,0.9105,False,abstain,False
7,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,5.4665,4.9203,2.3176,8.8813,0.8144,selection,1.8188,True,unsafe,False
7,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-3.1204,2.0805,-5.3566,-1.2419,0.9376,selection,-0.5102,False,unsafe,False
7,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,-3.7511,7.1507,-8.2578,0.897,0.9152,selection,0.3366,False,abstain,False
7,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,-0.4691,5.4861,-4.8655,2.5807,0.87,selection,1.8088,True,abstain,False
7,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,3.4999,6.2691,-1.2566,7.2805,0.8631,selection,2.3681,True,abstain,False
7,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,-1.8004,2.2684,-4.2372,0.3558,0.9376,selection,-0.384,False,abstain,False
7,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,-1.7779,6.1432,-5.483,2.0984,0.9204,selection,1.2233,True,abstain,False
7,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,-1.2517,3.3598,-4.1984,1.9281,0.9324,selection,1.1876,True,abstain,False
7,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,2.8578,7.6486,-2.0898,7.4809,0.9084,selection,3.7391,True,abstain,False
8,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-0.1943,1.5101,-1.8959,2.0493,0.8402,selection,-0.401,False,abstain,False
8,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,1.1809,7.491,-4.0517,6.0626,0.8191,selection,-0.8898,False,abstain,False
8,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,2.3436,4.0347,-0.8481,5.3283,0.8886,selection,0.9105,False,abstain,False
8,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,3.0358,6.5839,-1.3291,6.9663,0.8763,selection,1.8188,True,abstain,False
8,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-1.5436,1.7585,-3.507,0.98,0.8697,selection,-0.5102,False,abstain,False
8,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,2.51,7.0984,-1.4345,6.5617,0.8156,selection,0.3366,False,abstain,False
8,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,3.6634,5.2174,0.8203,8.0463,0.8886,selection,1.8088,True,abstain,False
8,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,5.694,8.8192,0.3636,9.7059,0.8693,selection,2.3681,True,abstain,False
8,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,-0.8496,1.7454,-2.5626,1.5525,0.8385,selection,-0.384,False,abstain,False
8,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,5.159,9.4231,0.856,9.9438,0.8121,selection,1.2233,True,abstain,False
8,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,3.019,3.8923,0.4624,6.5269,0.8644,selection,1.1876,True,abstain,False
8,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,5.5737,9.7108,1.0005,10.2717,0.9247,selection,3.7391,True,unsafe,False
9,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,1.1859,2.8761,-1.9267,3.6554,0.7912,selection,-0.401,False,abstain,True
9,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-1.72,7.3952,-6.0163,2.5502,0.6754,selection,-0.8898,False,abstain,True
9,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,-0.862,5.7723,-4.2644,3.4318,0.8105,selection,0.9105,False,abstain,False
9,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,3.9821,7.6448,-0.1471,9.0259,0.8702,selection,1.8188,True,abstain,False
9,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,2.0427,2.9859,-0.7914,4.6755,0.7579,selection,-0.5102,False,abstain,True
9,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,4.0188,9.0671,-1.1098,9.3765,0.7702,selection,0.3366,False,abstain,True
9,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,-1.2512,5.8856,-4.9722,2.5314,0.7807,selection,1.8088,True,abstain,True
9,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,3.0836,10.6469,-2.2143,8.3786,0.8965,selection,2.3681,True,abstain,False
9,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,2.0105,2.2556,-0.5176,4.2683,0.7614,selection,-0.384,False,abstain,True
9,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,8.1914,10.3373,2.7794,13.7672,0.7351,selection,1.2233,True,unsafe,True
9,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,2.538,3.339,-0.0873,5.5949,0.7877,selection,1.1876,True,abstain,True
9,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,5.2405,13.6056,-0.4547,10.2997,0.8772,selection,3.7391,True,abstain,False
10,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,1.8382,3.8361,-2.0594,4.6003,0.7835,selection,-0.401,False,abstain,True
10,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-0.6814,11.3734,-6.0639,3.925,0.7829,selection,-0.8898,False,abstain,True
10,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,-0.6121,6.4576,-5.3376,2.9392,0.8335,selection,0.9105,False,abstain,False
10,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,1.7494,6.5339,-2.5274,6.3822,0.8576,selection,1.8188,True,abstain,False
10,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,1.1991,4.0624,-2.6793,4.3403,0.7818,selection,-0.5102,False,abstain,True
10,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,-0.1895,11.0515,-5.0821,5.559,0.6741,selection,0.3366,False,abstain,True
10,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,4.6441,8.5916,0.3624,9.8156,0.8264,selection,1.8088,True,abstain,False
10,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,1.9995,12.7391,-3.9179,7.8205,0.8364,selection,2.3681,True,abstain,False
10,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,2.1575,3.7832,-2.0455,4.7079,0.8129,selection,-0.384,False,abstain,False
10,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,1.0465,9.0282,-3.6618,5.9693,0.7382,selection,1.2233,True,abstain,True
10,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,0.3467,5.9112,-3.5537,4.3909,0.8076,selection,1.1876,True,abstain,False
10,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,5.4867,14.9463,-0.4732,11.9614,0.8205,selection,3.7391,True,abstain,False
11,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-3.2902,2.4374,-5.832,-0.5543,0.8759,selection,-0.401,False,abstain,False
11,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-1.5099,10.5199,-6.1066,3.5056,0.7676,selection,-0.8898,False,abstain,True
11,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,1.2295,7.2569,-3.2531,5.5204,0.8969,selection,0.9105,False,abstain,False
11,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,0.5901,7.7124,-4.4868,4.6233,0.8917,selection,1.8188,True,abstain,False
11,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-1.6405,2.7811,-4.6262,0.8959,0.9511,selection,-0.5102,False,abstain,False
11,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,2.9705,7.9545,-1.8202,7.6265,0.7798,selection,0.3366,False,abstain,True
11,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,1.2158,7.1052,-2.7097,5.3141,0.9004,selection,1.8088,True,abstain,False
11,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,3.1093,8.8914,-2.1151,7.5885,0.918,selection,2.3681,True,abstain,False
11,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,-2.7988,2.2227,-4.9439,-0.2168,0.9144,selection,-0.384,False,abstain,False
11,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,-1.5647,6.8365,-5.9704,2.5701,0.7816,selection,1.2233,True,abstain,True
11,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,-0.7709,6.274,-4.6215,2.7221,0.9022,selection,1.1876,True,abstain,False
11,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,6.4845,11.3733,1.2164,11.886,0.8988,selection,3.7391,True,unsafe,False
12,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-0.029,2.357,-2.6645,2.4785,0.8771,selection,-0.401,False,abstain,False
12,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-4.1396,8.8994,-9.3948,-0.1383,0.757,selection,-0.8898,False,abstain,True
12,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,-1.1097,3.216,-3.85,1.0904,0.87,selection,0.9105,False,abstain,False
12,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,2.1298,5.2626,-1.72,5.869,0.9217,selection,1.8188,True,abstain,False
12,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-1.846,1.9969,-4.6691,-0.1625,0.8753,selection,-0.5102,False,abstain,False
12,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,-3.5052,7.1698,-8.5975,-0.1442,0.7588,selection,0.3366,False,abstain,True
12,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,-2.1296,4.2942,-5.4481,0.6066,0.8959,selection,1.8088,True,abstain,False
12,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,3.9024,8.9065,-0.8226,9.1141,0.937,selection,2.3681,True,abstain,False
12,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,-0.7144,1.9789,-3.3704,1.5708,0.8788,selection,-0.384,False,abstain,False
12,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,-2.2363,6.0044,-6.2766,1.8114,0.7623,selection,1.2233,True,abstain,True
12,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,-1.597,2.4057,-3.9878,0.5768,0.9047,selection,1.1876,True,abstain,False
12,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,1.5174,9.1372,-3.7757,5.2524,0.9194,selection,3.7391,True,abstain,False
13,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-1.4264,2.1637,-3.5311,0.898,0.8877,selection,-0.401,False,abstain,False
13,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-4.976,10.3875,-10.5644,0.6267,0.7954,selection,-0.8898,False,abstain,True
13,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,1.4456,2.158,-0.6661,3.7057,0.9892,selection,0.9105,False,abstain,False
13,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,-6.4963,5.0942,-9.8746,-2.9442,0.8298,selection,1.8188,True,unsafe,False
13,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-2.0792,2.3945,-4.4605,0.8941,0.8859,selection,-0.5102,False,abstain,False
13,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,-5.7653,5.8965,-9.7838,-2.215,0.8244,selection,0.3366,False,unsafe,False
13,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,1.5538,3.3076,-1.0991,4.9462,0.9656,selection,1.8088,True,abstain,False
13,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,-5.2422,7.3297,-9.8879,-0.6368,0.8425,selection,2.3681,True,abstain,False
13,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,-2.1874,1.8097,-4.2386,0.1079,0.9094,selection,-0.384,False,abstain,False
13,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,-0.4421,8.4918,-5.0162,4.2968,0.8044,selection,1.2233,True,abstain,False
13,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,1.7362,2.2982,-0.3299,4.2785,0.9058,selection,1.1876,True,abstain,False
13,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,-0.6816,10.6409,-4.8581,4.7448,0.8534,selection,3.7391,True,abstain,False
14,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,0.8266,2.4749,-1.8008,3.2429,0.8247,selection,-0.401,False,abstain,False
14,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,4.1033,8.6126,-1.2012,8.1693,0.8455,selection,-0.8898,False,abstain,False
14,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,3.0129,4.7105,-0.2952,6.3024,0.901,selection,0.9105,False,abstain,False
14,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,6.605,8.6761,2.7654,11.7594,0.7604,selection,1.8188,True,unsafe,True
14,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-0.0203,2.4748,-2.7826,2.1646,0.8663,selection,-0.5102,False,abstain,False
14,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,3.6576,10.7701,-2.5487,8.6727,0.8003,selection,0.3366,False,abstain,False
14,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,3.6865,4.7223,0.3552,7.3289,0.8993,selection,1.8088,True,abstain,False
14,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,8.4838,12.0054,3.2682,14.8148,0.8767,selection,2.3681,True,unsafe,False
14,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,0.9608,2.7,-1.572,3.3078,0.8247,selection,-0.384,False,abstain,False
14,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,6.9438,10.238,0.8238,11.0846,0.8021,selection,1.2233,True,abstain,False
