draw,key,stat,estimate,boot_var,lo,hi,balanced_accuracy,area,full_estimate,unsafe_full,decision,ba_unsafe
3,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,4.6852,4.6594,1.5026,8.3856,0.85,selection,2.3681,True,unsafe,False
3,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,0.3738,1.2587,-1.2857,2.0677,0.7939,selection,-0.384,False,abstain,True
3,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,2.8496,3.3439,0.1698,6.0051,0.8272,selection,1.2233,True,abstain,False
3,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,2.143,1.6697,0.0161,4.2678,0.7737,selection,1.1876,True,abstain,True
3,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,6.4736,6.861,2.3068,11.1166,0.8833,selection,3.7391,True,unsafe,False
4,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-0.4704,1.2893,-2.5038,1.4624,0.8494,selection,-0.401,False,abstain,False
4,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-0.8063,3.454,-3.4907,2.1708,0.804,selection,-0.8898,False,abstain,False
4,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,2.5961,3.0166,-0.2478,5.3205,0.8381,selection,0.9105,False,abstain,False
4,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,5.5081,3.5258,2.2141,8.5911,0.8949,selection,1.8188,True,unsafe,False
4,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,0.6795,1.2407,-1.3516,2.301,0.874,selection,-0.5102,False,abstain,False
4,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,1.0446,3.2237,-1.4011,3.9361,0.8235,selection,0.3366,False,abstain,False
4,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,5.5873,3.3256,2.7617,8.0646,0.8373,selection,1.8088,True,unsafe,False
4,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,2.8674,3.879,-0.3973,5.8897,0.8932,selection,2.3681,True,abstain,False
4,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,0.3416,1.1702,-1.6864,1.9624,0.8749,selection,-0.384,False,abstain,False
4,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,3.4942,4.5598,-0.1143,6.5893,0.7529,selection,1.2233,True,abstain,True
4,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,4.5609,2.2929,1.8203,6.7537,0.8416,selection,1.1876,True,unsafe,False
4,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,6.774,5.7314,2.5194,9.9302,0.8573,selection,3.7391,True,unsafe,False
5,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-0.9198,1.4499,-2.5837,1.2289,0.7833,selection,-0.401,False,abstain,True
5,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,0.2898,3.9348,-2.9577,3.6713,0.8302,selection,-0.8898,False,abstain,False
5,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,2.1191,2.5511,-0.3924,4.6754,0.8695,selection,0.9105,False,abstain,False
5,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,4.0789,2.3686,1.4685,6.7372,0.883,selection,1.8188,True,unsafe,False
5,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,0.3785,1.6628,-1.7254,2.2129,0.7798,selection,-0.5102,False,abstain,True
5,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,2.2956,3.4904,-0.5875,5.5406,0.815,selection,0.3366,False,abstain,False
5,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,2.7766,2.0896,0.0648,4.9207,0.8713,selection,1.8088,True,abstain,False
5,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,4.777,3.7201,1.6313,8.1201,0.8725,selection,2.3681,True,unsafe,False
5,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,0.4227,1.393,-1.3976,2.2464,0.768,selection,-0.384,False,abstain,True
5,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,4.4246,3.8278,1.3383,7.2096,0.7657,selection,1.2233,True,unsafe,True
5,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,1.1814,1.8488,-1.2229,3.1768,0.8434,selection,1.1876,True,abstain,False
5,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,9.3317,3.4283,6.6232,12.2639,0.8959,selection,3.7391,True,unsafe,False
6,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-0.0508,2.097,-2.5464,2.1876,0.7862,selection,-0.401,False,abstain,True
6,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,0.6763,4.4621,-3.5806,4.2935,0.7564,selection,-0.8898,False,abstain,True
6,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,1.6433,2.611,-0.6135,4.0504,0.7644,selection,0.9105,False,abstain,True
6,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,6.2008,4.2251,2.7894,9.3948,0.8073,selection,1.8188,True,unsafe,False
6,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,1.8834,1.5323,-0.1727,3.6593,0.8173,selection,-0.5102,False,abstain,False
6,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,4.6027,3.5306,1.3052,7.3863,0.7859,selection,0.3366,False,unsafe,True
6,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,3.2275,3.5501,0.5376,5.9054,0.8326,selection,1.8088,True,abstain,False
6,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,6.4758,5.1188,2.8415,9.9838,0.8547,selection,2.3681,True,unsafe,False
6,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,1.561,1.5464,-0.6304,3.4488,0.8026,selection,-0.384,False,abstain,False
6,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,2.7322,4.3155,-0.2006,6.1445,0.7097,selection,1.2233,True,abstain,True
6,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,1.2502,1.9011,-1.0157,3.255,0.8,selection,1.1876,True,abstain,True
6,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,7.8153,6.497,3.957,11.6068,0.8526,selection,3.7391,True,unsafe,False
7,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,0.7668,1.4729,-0.9593,2.807,0.8566,selection,-0.401,False,abstain,False
7,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-0.7237,4.622,-4.0047,2.7316,0.7436,selection,-0.8898,False,abstain,True
7,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,2.6284,2.1096,0.0217,4.774,0.8798,selection,0.9105,False,abstain,False
7,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,2.5441,3.7727,-0.2071,5.7491,0.7981,selection,1.8188,True,abstain,True
7,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,0.8942,1.2227,-0.7841,2.5986,0.8423,selection,-0.5102,False,abstain,False
7,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,1.5245,5.4739,-1.8748,6.1948,0.7535,selection,0.3366,False,abstain,True
7,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,2.0833,2.3506,-0.8582,4.5261,0.8638,selection,1.8088,True,abstain,False
7,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,3.0278,4.0388,-1.0958,5.827,0.8703,selection,2.3681,True,abstain,False
7,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,0.4196,0.908,-1.0471,1.9043,0.8138,selection,-0.384,False,abstain,False
7,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,1.7041,3.8603,-1.5694,4.6308,0.6813,selection,1.2233,True,abstain,True
7,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,1.7362,2.3641,-0.6654,3.8762,0.821,selection,1.1876,True,abstain,False
7,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,5.8092,6.302,2.2051,9.384,0.8527,selection,3.7391,True,unsafe,False
8,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-0.0101,1.2167,-1.8021,1.8394,0.866,selection,-0.401,False,abstain,False
8,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,0.7113,3.3658,-2.1569,3.1031,0.7895,selection,-0.8898,False,abstain,True
8,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,3.2529,2.0451,0.8312,5.184,0.8714,selection,0.9105,False,abstain,False
8,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,4.8706,3.6699,1.9732,7.8436,0.8847,selection,1.8188,True,unsafe,False
8,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-0.0955,1.1783,-1.8102,1.7769,0.8837,selection,-0.5102,False,abstain,False
8,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,0.1006,3.1513,-3.0762,3.3067,0.7736,selection,0.3366,False,abstain,True
8,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,2.7077,1.9994,0.2968,4.7319,0.852,selection,1.8088,True,abstain,False
8,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,1.2142,4.1301,-2.5332,4.3807,0.891,selection,2.3681,True,abstain,False
8,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,0.7413,0.9181,-0.8586,2.1643,0.9216,selection,-0.384,False,abstain,False
8,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,3.4332,2.5953,0.9078,6.114,0.7701,selection,1.2233,True,abstain,True
8,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,0.3417,1.4387,-1.7483,2.499,0.8616,selection,1.1876,True,abstain,False
8,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,7.24,6.5543,3.087,11.5156,0.8736,selection,3.7391,True,unsafe,False
9,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-0.8589,1.7841,-2.7438,1.0609,0.8091,selection,-0.401,False,abstain,False
9,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-3.3261,4.2442,-6.168,0.0976,0.793,selection,-0.8898,False,abstain,True
9,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,1.9558,2.5263,-0.1797,4.6885,0.8501,selection,0.9105,False,abstain,False
9,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,3.0532,3.6406,0.0513,6.4289,0.8419,selection,1.8188,True,abstain,False
9,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-1.287,1.6315,-3.351,0.7872,0.8193,selection,-0.5102,False,abstain,False
9,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,-3.412,3.4708,-6.1107,-0.1595,0.7735,selection,0.3366,False,abstain,True
9,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,2.6799,2.8298,0.2054,5.3301,0.8177,selection,1.8088,True,abstain,False
9,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,3.5647,5.3179,-0.0767,7.1974,0.8803,selection,2.3681,True,abstain,False
9,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,-0.3987,2.0432,-2.9745,1.5603,0.7989,selection,-0.384,False,abstain,True
9,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,1.4826,4.338,-1.5417,4.6811,0.7798,selection,1.2233,True,abstain,True
9,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,3.3826,2.6911,1.2904,6.2328,0.812,selection,1.1876,True,unsafe,False
9,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,5.6911,5.6388,1.4404,9.0042,0.8694,selection,3.7391,True,unsafe,False
10,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,0.0802,0.7093,-1.6002,1.3004,0.9198,selection,-0.401,False,abstain,False
10,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-0.2616,3.8086,-3.3937,3.1654,0.861,selection,-0.8898,False,abstain,False
10,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,4.0227,2.4125,1.7223,6.4947,0.9235,selection,0.9105,False,unsafe,False
10,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,4.7449,3.68,2.2956,8.3525,0.9183,selection,1.8188,True,unsafe,False
10,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,0.0802,0.7093,-1.6002,1.3004,0.9198,selection,-0.5102,False,abstain,False
10,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,0.3651,4.5706,-2.8379,3.1235,0.8302,selection,0.3366,False,abstain,False
10,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,2.4212,2.2911,0.2301,5.2141,0.8882,selection,1.8088,True,abstain,False
10,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,7.4665,5.6679,3.7277,11.212,0.8823,selection,2.3681,True,unsafe,False
10,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,0.5697,0.919,-0.9014,1.9462,0.9013,selection,-0.384,False,abstain,False
10,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,5.0949,4.8498,1.3225,8.0673,0.7579,selection,1.2233,True,unsafe,True
10,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,4.8613,1.7872,2.7896,7.1691,0.8732,selection,1.1876,True,unsafe,False
10,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,10.3062,5.5351,7.1348,14.1227,0.8956,selection,3.7391,True,unsafe,False
11,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-0.1333,1.2814,-1.6108,1.9654,0.7879,selection,-0.401,False,abstain,True
11,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-0.2135,2.9203,-2.8694,2.4148,0.7409,selection,-0.8898,False,abstain,True
11,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,2.4923,2.8476,-0.2165,4.618,0.8665,selection,0.9105,False,abstain,False
11,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,2.747,3.9618,-1.4762,5.2355,0.7988,selection,1.8188,True,abstain,True
11,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-0.197,1.152,-1.7318,1.7284,0.8182,selection,-0.5102,False,abstain,False
11,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,0.0896,3.1592,-2.6869,3.4269,0.7685,selection,0.3366,False,abstain,True
11,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,3.889,2.9611,1.369,6.5717,0.8612,selection,1.8088,True,unsafe,False
11,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,2.2005,5.1504,-1.2604,5.5945,0.79,selection,2.3681,True,abstain,True
11,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,-0.1333,1.378,-1.899,2.2929,0.7879,selection,-0.384,False,abstain,True
11,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,2.3465,3.3477,-0.5039,5.3981,0.7226,selection,1.2233,True,abstain,True
11,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,1.526,2.051,-0.7311,3.6623,0.8388,selection,1.1876,True,abstain,False
11,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,5.6571,6.8453,0.467,9.559,0.7794,selection,3.7391,True,abstain,True
12,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-0.17,1.4007,-2.2923,1.7826,0.8786,selection,-0.401,False,abstain,False
12,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-2.7796,2.9235,-6.0815,-0.0995,0.7788,selection,-0.8898,False,abstain,True
12,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,0.4555,2.1556,-1.803,3.1449,0.8573,selection,0.9105,False,abstain,False
12,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,-1.5552,3.9944,-4.9864,1.606,0.8565,selection,1.8188,True,abstain,False
12,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-0.65,1.0173,-2.0596,0.9659,0.8652,selection,-0.5102,False,abstain,False
12,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,-3.526,3.7248,-6.6411,-0.5622,0.8601,selection,0.3366,False,abstain,False
12,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,0.1721,2.7175,-2.5607,2.6843,0.8805,selection,1.8088,True,abstain,False
12,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,-2.8704,3.6493,-6.2628,-0.2608,0.8824,selection,2.3681,True,abstain,False
12,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,-0.9807,1.1479,-2.8165,0.6398,0.8384,selection,-0.384,False,abstain,False
12,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,-1.5494,2.86,-4.0482,1.7308,0.81,selection,1.2233,True,abstain,False
12,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,0.9336,1.3988,-0.8199,3.4402,0.8465,selection,1.1876,True,abstain,False
12,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,-1.8746,7.0532,-6.2221,1.9765,0.8317,selection,3.7391,True,abstain,False
13,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,0.8577,1.6633,-1.2055,2.598,0.8697,selection,-0.401,False,abstain,False
13,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,-0.961,5.1037,-4.4053,2.9888,0.8395,selection,-0.8898,False,abstain,False
13,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,2.3435,2.1042,-0.1149,4.8061,0.9173,selection,0.9105,False,abstain,False
13,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,2.6069,2.9163,0.0772,5.3419,0.8511,selection,1.8188,True,abstain,False
13,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,0.1626,1.963,-1.7767,2.177,0.8809,selection,-0.5102,False,abstain,False
13,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,-1.6351,5.2318,-6.0079,2.1592,0.8466,selection,0.3366,False,abstain,False
13,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,3.261,2.5541,1.0474,5.959,0.9388,selection,1.8088,True,unsafe,False
13,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,2.8363,3.7234,-0.4748,6.4011,0.8821,selection,2.3681,True,abstain,False
13,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,0.0486,1.6618,-1.8765,2.6784,0.8262,selection,-0.384,False,abstain,False
13,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,2.2319,5.2851,-1.7639,5.5454,0.7754,selection,1.2233,True,abstain,True
13,selection|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,2.1766,1.7421,-0.3606,3.9411,0.8791,selection,1.1876,True,abstain,False
13,selection|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,3.9088,5.7728,0.0011,7.3225,0.8593,selection,3.7391,True,abstain,False
14,selection|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,-0.3425,0.7096,-1.6476,0.9336,0.8924,selection,-0.401,False,abstain,False
14,selection|allenai/OLMo-2-1124-7B-Instruct|a,delta_pp:1,0.885,4.9846,-3.1595,3.6218,0.776,selection,-0.8898,False,abstain,True
14,selection|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,1.6429,1.8226,-0.6883,3.836,0.8984,selection,0.9105,False,abstain,False
14,selection|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,4.9359,2.991,1.9374,7.883,0.763,selection,1.8188,True,unsafe,True
14,selection|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,0.0717,0.6486,-1.2501,1.4059,0.8715,selection,-0.5102,False,abstain,False
14,selection|allenai/OLMo-2-1124-7B-Instruct|b,delta_pp:1,-0.7778,3.607,-4.0771,1.7537,0.7769,selection,0.3366,False,abstain,True
14,selection|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,0.1154,2.8789,-2.6558,2.4741,0.8741,selection,1.8088,True,abstain,False
14,selection|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,3.2806,4.1267,0.1104,6.397,0.9019,selection,2.3681,True,abstain,False
14,selection|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,0.2909,0.6925,-1.1491,1.6689,0.8924,selection,-0.384,False,abstain,False
14,selection|allenai/OLMo-2-1124-7B-Instruct|c,delta_pp:1,1.0043,4.3781,-2.0182,4.1201,0.7595,selection,1.2233,True,abstain,True
