draw,key,area,balanced_accuracy,accuracy,n_audit,stat,audit_estimate,full_estimate,unsafe_full,flag_audit,flag_ba
0,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7332,0.64,900,delta_pp:1,2.7031,2.9395,False,False,True
0,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7789,0.7489,900,delta_pp:1,2.3103,2.3605,False,False,True
0,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7499,0.7222,900,delta_pp:1,1.4774,3.6188,True,False,True
0,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7669,0.7789,900,delta_pp:1,3.8979,4.9661,True,True,True
0,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.8123,0.7867,900,delta_pp:1,-0.4704,2.0905,False,False,False
0,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7582,0.7811,900,delta_pp:1,6.4952,4.5829,True,True,True
0,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7374,0.75,900,delta_pp:1,1.4079,4.3086,True,False,True
0,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.7275,0.8122,900,delta_pp:1,5.316,5.5371,True,True,True
0,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7308,0.6544,900,delta_pp:1,-0.6258,1.7575,False,False,True
0,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7165,0.6844,900,delta_pp:1,2.2683,2.1823,False,False,True
0,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.732,0.7456,900,delta_pp:1,1.0446,2.9806,False,False,True
0,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.7032,0.7111,900,delta_pp:1,5.8327,5.1812,True,True,True
1,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.6971,0.6178,900,delta_pp:1,-3.9389,2.9395,False,True,True
1,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.773,0.7533,900,delta_pp:1,-0.2276,2.3605,False,False,True
1,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.724,0.7033,900,delta_pp:1,4.1489,3.6188,True,True,True
1,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7434,0.7611,900,delta_pp:1,5.2461,4.9661,True,True,True
1,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.8058,0.7878,900,delta_pp:1,1.2741,2.0905,False,False,False
1,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7537,0.7767,900,delta_pp:1,5.3007,4.5829,True,True,True
1,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7016,0.7278,900,delta_pp:1,8.6728,4.3086,True,True,True
1,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.7198,0.7933,900,delta_pp:1,4.1298,5.5371,True,True,True
1,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7142,0.6467,900,delta_pp:1,-2.85,1.7575,False,False,True
1,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.6983,0.6733,900,delta_pp:1,0.371,2.1823,False,False,True
1,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7104,0.7278,900,delta_pp:1,4.0766,2.9806,False,True,True
1,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.6777,0.6922,900,delta_pp:1,-2.0515,5.1812,True,False,True
2,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7294,0.6556,900,delta_pp:1,3.7012,2.9395,False,True,True
2,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7879,0.7633,900,delta_pp:1,5.104,2.3605,False,True,True
2,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7598,0.73,900,delta_pp:1,6.0429,3.6188,True,True,True
2,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7435,0.7578,900,delta_pp:1,8.1824,4.9661,True,True,True
2,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.8104,0.7833,900,delta_pp:1,0.9102,2.0905,False,False,False
2,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7551,0.7711,900,delta_pp:1,9.7217,4.5829,True,True,True
2,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7185,0.7456,900,delta_pp:1,6.4359,4.3086,True,True,True
2,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.7311,0.8022,900,delta_pp:1,6.9725,5.5371,True,True,True
2,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.6957,0.62,900,delta_pp:1,1.3855,1.7575,False,False,True
2,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7249,0.69,900,delta_pp:1,5.0618,2.1823,False,True,True
2,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7411,0.7544,900,delta_pp:1,7.208,2.9806,False,True,True
2,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.7124,0.7133,900,delta_pp:1,2.5299,5.1812,True,False,True
3,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7255,0.6478,900,delta_pp:1,1.4333,2.9395,False,False,True
3,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7705,0.7433,900,delta_pp:1,1.5221,2.3605,False,False,True
3,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7472,0.7222,900,delta_pp:1,1.8019,3.6188,True,False,True
3,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7412,0.7556,900,delta_pp:1,7.4157,4.9661,True,True,True
3,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.7815,0.7656,900,delta_pp:1,0.5475,2.0905,False,False,True
3,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.731,0.7567,900,delta_pp:1,6.4056,4.5829,True,True,True
3,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.6889,0.7178,900,delta_pp:1,4.3394,4.3086,True,True,True
3,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.7038,0.78,900,delta_pp:1,7.6745,5.5371,True,True,True
3,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7125,0.6478,900,delta_pp:1,3.0673,1.7575,False,True,True
3,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7378,0.7078,900,delta_pp:1,2.7874,2.1823,False,False,True
3,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.717,0.7344,900,delta_pp:1,1.4167,2.9806,False,False,True
3,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.6746,0.6911,900,delta_pp:1,4.6341,5.1812,True,True,True
4,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7412,0.6711,900,delta_pp:1,4.4576,2.9395,False,True,True
4,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7967,0.7711,900,delta_pp:1,-0.5837,2.3605,False,False,True
4,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7472,0.7278,900,delta_pp:1,7.3523,3.6188,True,True,True
4,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7715,0.78,900,delta_pp:1,7.0205,4.9661,True,True,True
4,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.7921,0.7833,900,delta_pp:1,4.7716,2.0905,False,True,True
4,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.742,0.7578,900,delta_pp:1,3.1127,4.5829,True,True,True
4,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7142,0.7378,900,delta_pp:1,9.1023,4.3086,True,True,True
4,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.6822,0.7689,900,delta_pp:1,0.5724,5.5371,True,False,True
4,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7392,0.6811,900,delta_pp:1,-0.8165,1.7575,False,False,True
4,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7325,0.7033,900,delta_pp:1,4.9025,2.1823,False,True,True
4,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7186,0.7344,900,delta_pp:1,3.0883,2.9806,False,True,True
4,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.6912,0.7011,900,delta_pp:1,8.7436,5.1812,True,True,True
5,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7321,0.6544,900,delta_pp:1,0.6317,2.9395,False,False,True
5,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7814,0.7611,900,delta_pp:1,-3.9346,2.3605,False,True,True
5,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7555,0.7322,900,delta_pp:1,4.6393,3.6188,True,True,True
5,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7579,0.7767,900,delta_pp:1,2.3257,4.9661,True,False,True
5,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.8115,0.7944,900,delta_pp:1,5.3732,2.0905,False,True,False
5,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7571,0.7867,900,delta_pp:1,1.6569,4.5829,True,False,True
5,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7052,0.73,900,delta_pp:1,10.2035,4.3086,True,True,True
5,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.717,0.7944,900,delta_pp:1,6.2386,5.5371,True,True,True
5,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7095,0.6411,900,delta_pp:1,1.9286,1.7575,False,False,True
5,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7225,0.6989,900,delta_pp:1,2.6082,2.1823,False,False,True
5,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7188,0.7378,900,delta_pp:1,-0.0508,2.9806,False,False,True
5,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.7282,0.7411,900,delta_pp:1,8.2467,5.1812,True,True,True
6,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7306,0.65,900,delta_pp:1,3.5034,2.9395,False,True,True
6,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7819,0.7644,900,delta_pp:1,0.3346,2.3605,False,False,True
6,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7754,0.75,900,delta_pp:1,0.7765,3.6188,True,False,True
6,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7751,0.7822,900,delta_pp:1,4.7525,4.9661,True,True,True
6,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.8131,0.7911,900,delta_pp:1,-0.1717,2.0905,False,False,False
6,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7646,0.78,900,delta_pp:1,3.9248,4.5829,True,True,True
6,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7274,0.7478,900,delta_pp:1,-0.0995,4.3086,True,False,True
6,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.7135,0.7967,900,delta_pp:1,3.4281,5.5371,True,True,True
6,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7181,0.6478,900,delta_pp:1,6.3674,1.7575,False,True,True
6,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7385,0.7044,900,delta_pp:1,1.7145,2.1823,False,False,True
6,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7377,0.7511,900,delta_pp:1,-3.2496,2.9806,False,True,True
6,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.722,0.7267,900,delta_pp:1,0.9859,5.1812,True,False,True
7,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7605,0.6956,900,delta_pp:1,7.1728,2.9395,False,True,True
7,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.8066,0.7856,900,delta_pp:1,2.808,2.3605,False,False,False
7,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7705,0.7522,900,delta_pp:1,6.559,3.6188,True,True,True
7,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7737,0.7833,900,delta_pp:1,7.5751,4.9661,True,True,True
7,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.797,0.7878,900,delta_pp:1,6.7226,2.0905,False,True,True
7,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7404,0.7678,900,delta_pp:1,7.7074,4.5829,True,True,True
7,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7187,0.7444,900,delta_pp:1,7.2474,4.3086,True,True,True
7,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.7272,0.7967,900,delta_pp:1,10.2765,5.5371,True,True,True
7,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7418,0.6844,900,delta_pp:1,8.0551,1.7575,False,True,True
7,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7364,0.7144,900,delta_pp:1,3.7157,2.1823,False,True,True
7,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7432,0.7644,900,delta_pp:1,8.7201,2.9806,False,True,True
7,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.7087,0.7111,900,delta_pp:1,8.5128,5.1812,True,True,True
8,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.734,0.6622,900,delta_pp:1,0.612,2.9395,False,False,True
8,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7847,0.7667,900,delta_pp:1,2.73,2.3605,False,False,True
8,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7417,0.7289,900,delta_pp:1,7.5874,3.6188,True,True,True
8,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7374,0.7578,900,delta_pp:1,5.2539,4.9661,True,True,True
8,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.8078,0.7944,900,delta_pp:1,2.7934,2.0905,False,False,False
8,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7512,0.7833,900,delta_pp:1,8.9291,4.5829,True,True,True
8,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7112,0.7444,900,delta_pp:1,10.159,4.3086,True,True,True
8,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.6938,0.7833,900,delta_pp:1,5.8008,5.5371,True,True,True
8,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.714,0.6533,900,delta_pp:1,-1.7552,1.7575,False,False,True
8,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7223,0.7089,900,delta_pp:1,3.8908,2.1823,False,True,True
8,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7232,0.7556,900,delta_pp:1,5.8797,2.9806,False,True,True
8,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.6965,0.7189,900,delta_pp:1,3.4871,5.1812,True,True,True
9,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7286,0.6633,900,delta_pp:1,5.1452,2.9395,False,True,True
9,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7858,0.77,900,delta_pp:1,4.8617,2.3605,False,True,True
9,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7482,0.7389,900,delta_pp:1,6.5986,3.6188,True,True,True
9,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7229,0.7478,900,delta_pp:1,10.7341,4.9661,True,True,True
9,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.8075,0.7922,900,delta_pp:1,6.6542,2.0905,False,True,False
9,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7288,0.7489,900,delta_pp:1,4.4856,4.5829,True,True,True
9,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.6945,0.73,900,delta_pp:1,8.8953,4.3086,True,True,True
9,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.6674,0.7511,900,delta_pp:1,4.4107,5.5371,True,True,True
9,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7302,0.6778,900,delta_pp:1,3.1664,1.7575,False,True,True
9,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7366,0.7144,900,delta_pp:1,0.8935,2.1823,False,False,True
9,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7196,0.7367,900,delta_pp:1,7.3981,2.9806,False,True,True
9,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.6888,0.7044,900,delta_pp:1,8.8513,5.1812,True,True,True
10,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7211,0.6333,900,delta_pp:1,-1.5988,2.9395,False,False,True
10,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7948,0.7589,900,delta_pp:1,3.4968,2.3605,False,True,True
10,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7322,0.7122,900,delta_pp:1,0.6386,3.6188,True,False,True
10,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7433,0.7633,900,delta_pp:1,2.5359,4.9661,True,False,True
10,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.7951,0.7778,900,delta_pp:1,1.5044,2.0905,False,False,True
10,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7472,0.7744,900,delta_pp:1,-1.4732,4.5829,True,False,True
10,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7222,0.7511,900,delta_pp:1,1.3693,4.3086,True,False,True
10,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.6973,0.7978,900,delta_pp:1,5.8386,5.5371,True,True,True
10,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7308,0.6511,900,delta_pp:1,-3.6468,1.7575,False,True,True
10,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7442,0.7111,900,delta_pp:1,-2.1079,2.1823,False,False,True
10,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.707,0.74,900,delta_pp:1,-0.8367,2.9806,False,False,True
10,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.7062,0.7222,900,delta_pp:1,1.4916,5.1812,True,False,True
11,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7486,0.6789,900,delta_pp:1,1.5027,2.9395,False,False,True
11,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7814,0.7589,900,delta_pp:1,1.0541,2.3605,False,False,True
11,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7133,0.6922,900,delta_pp:1,1.6114,3.6188,True,False,True
11,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7365,0.7544,900,delta_pp:1,3.1885,4.9661,True,True,True
11,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.7888,0.7811,900,delta_pp:1,-1.2843,2.0905,False,False,True
11,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7447,0.7656,900,delta_pp:1,4.8185,4.5829,True,True,True
11,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7007,0.7267,900,delta_pp:1,7.2795,4.3086,True,True,True
11,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.6866,0.7689,900,delta_pp:1,7.9754,5.5371,True,True,True
11,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7274,0.6611,900,delta_pp:1,0.9096,1.7575,False,False,True
11,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7261,0.7022,900,delta_pp:1,2.8929,2.1823,False,False,True
11,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7229,0.7433,900,delta_pp:1,0.2531,2.9806,False,False,True
11,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.7018,0.7122,900,delta_pp:1,5.6128,5.1812,True,True,True
12,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.727,0.6489,900,delta_pp:1,-0.6607,2.9395,False,False,True
12,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7936,0.7644,900,delta_pp:1,2.0996,2.3605,False,False,True
12,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7484,0.7178,900,delta_pp:1,4.357,3.6188,True,True,True
12,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7601,0.7689,900,delta_pp:1,6.1815,4.9661,True,True,True
12,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.8027,0.7756,900,delta_pp:1,-1.6598,2.0905,False,False,False
12,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7261,0.7467,900,delta_pp:1,7.2872,4.5829,True,True,True
12,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7282,0.7389,900,delta_pp:1,6.598,4.3086,True,True,True
12,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.697,0.7689,900,delta_pp:1,5.3435,5.5371,True,True,True
12,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7172,0.6533,900,delta_pp:1,-1.1981,1.7575,False,False,True
12,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7256,0.7,900,delta_pp:1,2.9929,2.1823,False,False,True
12,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7296,0.7456,900,delta_pp:1,3.598,2.9806,False,True,True
12,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.7058,0.71,900,delta_pp:1,1.5921,5.1812,True,False,True
13,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7231,0.6456,900,delta_pp:1,-0.9056,2.9395,False,False,True
13,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7796,0.7578,900,delta_pp:1,0.5959,2.3605,False,False,True
13,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7438,0.7267,900,delta_pp:1,5.5422,3.6188,True,True,True
13,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7602,0.7756,900,delta_pp:1,4.7307,4.9661,True,True,True
13,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.8173,0.7978,900,delta_pp:1,-0.3869,2.0905,False,False,False
13,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7564,0.7767,900,delta_pp:1,5.7537,4.5829,True,True,True
13,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7415,0.7589,900,delta_pp:1,4.5616,4.3086,True,True,True
13,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.7159,0.7922,900,delta_pp:1,3.7784,5.5371,True,True,True
13,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.735,0.6656,900,delta_pp:1,-0.3476,1.7575,False,False,True
13,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7261,0.6989,900,delta_pp:1,2.3779,2.1823,False,False,True
13,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7278,0.7478,900,delta_pp:1,0.3704,2.9806,False,False,True
13,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.6995,0.7056,900,delta_pp:1,5.5845,5.1812,True,True,True
14,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7224,0.6456,900,delta_pp:1,-2.1003,2.9395,False,False,True
14,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7789,0.7467,900,delta_pp:1,-0.5547,2.3605,False,False,True
14,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7513,0.7167,900,delta_pp:1,2.8113,3.6188,True,False,True
14,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7529,0.77,900,delta_pp:1,9.7505,4.9661,True,True,True
14,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.7969,0.77,900,delta_pp:1,-0.5929,2.0905,False,False,True
14,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7619,0.7811,900,delta_pp:1,9.4033,4.5829,True,True,True
14,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.7372,0.7511,900,delta_pp:1,4.8193,4.3086,True,True,True
14,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.7174,0.7922,900,delta_pp:1,9.1554,5.5371,True,True,True
14,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7199,0.65,900,delta_pp:1,4.531,1.7575,False,True,True
14,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7483,0.7178,900,delta_pp:1,0.826,2.1823,False,False,True
14,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7336,0.7489,900,delta_pp:1,6.1475,2.9806,False,True,True
14,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.739,0.7444,900,delta_pp:1,3.82,5.1812,True,True,True
15,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.745,0.6767,900,delta_pp:1,2.5077,2.9395,False,False,True
15,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7915,0.7733,900,delta_pp:1,-1.2883,2.3605,False,False,True
15,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7614,0.7478,900,delta_pp:1,0.1366,3.6188,True,False,True
15,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7481,0.7667,900,delta_pp:1,5.4734,4.9661,True,True,True
15,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.8399,0.8256,900,delta_pp:1,5.5058,2.0905,False,True,False
15,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7733,0.7878,900,delta_pp:1,1.0813,4.5829,True,False,True
15,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.727,0.7556,900,delta_pp:1,0.2441,4.3086,True,False,True
15,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.7379,0.8056,900,delta_pp:1,2.5234,5.5371,True,False,True
15,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7481,0.6933,900,delta_pp:1,7.4678,1.7575,False,True,True
15,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7357,0.7122,900,delta_pp:1,3.2009,2.1823,False,True,True
15,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.7456,0.7656,900,delta_pp:1,2.8321,2.9806,False,False,True
15,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.7005,0.7189,900,delta_pp:1,-2.6502,5.1812,True,False,True
16,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.716,0.6378,900,delta_pp:1,2.975,2.9395,False,False,True
16,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7743,0.7489,900,delta_pp:1,0.4682,2.3605,False,False,True
16,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.7244,0.7022,900,delta_pp:1,1.7601,3.6188,True,False,True
16,economic|mistralai/Mistral-7B-Instruct-v0.3|a,economic,0.7335,0.7478,900,delta_pp:1,7.8515,4.9661,True,True,True
16,economic|Qwen/Qwen2.5-7B-Instruct|b,economic,0.7988,0.78,900,delta_pp:1,4.7808,2.0905,False,True,True
16,economic|ibm-granite/granite-3.3-8b-instruct|b,economic,0.7289,0.7556,900,delta_pp:1,7.7848,4.5829,True,True,True
16,economic|microsoft/Phi-3.5-mini-instruct|b,economic,0.6709,0.6978,900,delta_pp:1,5.6653,4.3086,True,True,True
16,economic|mistralai/Mistral-7B-Instruct-v0.3|b,economic,0.6786,0.7656,900,delta_pp:1,7.762,5.5371,True,True,True
16,economic|Qwen/Qwen2.5-7B-Instruct|c,economic,0.7281,0.6589,900,delta_pp:1,3.4697,1.7575,False,True,True
16,economic|ibm-granite/granite-3.3-8b-instruct|c,economic,0.7204,0.6967,900,delta_pp:1,7.3362,2.1823,False,True,True
16,economic|microsoft/Phi-3.5-mini-instruct|c,economic,0.6955,0.7178,900,delta_pp:1,6.3289,2.9806,False,True,True
16,economic|mistralai/Mistral-7B-Instruct-v0.3|c,economic,0.706,0.7167,900,delta_pp:1,10.4478,5.1812,True,True,True
17,economic|Qwen/Qwen2.5-7B-Instruct|a,economic,0.7238,0.6544,900,delta_pp:1,2.4215,2.9395,False,False,True
17,economic|ibm-granite/granite-3.3-8b-instruct|a,economic,0.7808,0.7622,900,delta_pp:1,2.2075,2.3605,False,False,True
17,economic|microsoft/Phi-3.5-mini-instruct|a,economic,0.729,0.7122,900,delta_pp:1,6.7727,3.6188,True,True,True
